tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	env_ontology	latitude	longitude	date_time	depth	depth_min	depth_max	size_low_thresh	size_high_thresh	ocean_id	longhurst_biome	longhurst_code	bathy_depth	dist_to_coastline	density	temperature	salinity	do2	chla	no3	po4	sio2	fe_ps	nppv_ps
TARA_R100001480	ERS491995	SAMEA2622212	ERR599346	ERX556310	PRJEB4419	TARA_102	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-5.218	-85.27	2011-04-22	480	478	482	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	4074	430.82434457648094	26.863531	9.137438	34.692094	5.148	0	39.1775	2.853	40.579	5.161379e-4	0
TARA_B100000953	ERS491980	SAMEA2622197	ERR599055	ERX556050	PRJEB1787	TARA_102	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-5.218	-85.27	2011-04-22	480	478	482	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	4074	430.82434457648094	26.863531	9.137438	34.692094	5.148	0	39.1775	2.853	40.579	5.161379e-4	0
TARA_B100000953	ERS491980	SAMEA2622197	ERR599128	ERX556051	PRJEB1787	TARA_102	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-5.218	-85.27	2011-04-22	480	478	482	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	4074	430.82434457648094	26.863531	9.137438	34.692094	5.148	0	39.1775	2.853	40.579	5.161379e-4	0
TARA_B100000953	ERS491980	SAMEA2622197	ERR599132	ERX555974	PRJEB1787	TARA_102	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-5.218	-85.27	2011-04-22	480	478	482	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(PEOD) Pacific Equatorial Divergence Province [MRGID:21489]	4074	430.82434457648094	26.863531	9.137438	34.692094	5.148	0	39.1775	2.853	40.579	5.161379e-4	0
TARA_N000001686	ERS492050	SAMEA2622256	ERR4691714	ERX4612823	PRJEB4352	TARA_106	[SRF] surface water layer (ENVO:00010504)	0.037	-84.62	2011-05-03	5	3	7	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	22.76179	25.702575	34.51722	194.915	0.11365	5.556563	0.573125	3.595125	1.1651504e-4	28.816877
TARA_N000001690	ERS492052	SAMEA2622258	ERR868502	ERX947951	PRJEB4352	TARA_106	[SRF] surface water layer (ENVO:00010504)	0.037	-84.62	2011-05-03	5	3	7	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	22.76179	25.702575	34.51722	194.915	0.11365	5.556563	0.573125	3.595125	1.1651504e-4	28.816877
TARA_N000001698	ERS492060	SAMEA2732548	ERR1726525	ERX1796611	PRJEB4352	TARA_106	[SRF] surface water layer (ENVO:00010504)	0.037	-84.62	2011-05-03	5	3	7	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	22.76179	25.702575	34.51722	194.915	0.11365	5.556563	0.573125	3.595125	1.1651504e-4	28.816877
TARA_N000001694	ERS492064	SAMEA2732589	ERR1726713	ERX1796909	PRJEB4352	TARA_106	[SRF] surface water layer (ENVO:00010504)	0.037	-84.62	2011-05-03	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	22.76179	25.702575	34.51722	194.915	0.11365	5.556563	0.573125	3.595125	1.1651504e-4	28.816877
TARA_N000001702	ERS492073	SAMEA2732643	ERR1726740	ERX1796847	PRJEB4352	TARA_106	[SRF] surface water layer (ENVO:00010504)	0.037	-84.62	2011-05-03	5	3	7	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	22.76179	25.702575	34.51722	194.915	0.11365	5.556563	0.573125	3.595125	1.1651504e-4	28.816877
TARA_N000001696	ERS492092	SAMEA2622280	ERR1726828	ERX1796559	PRJEB4352	TARA_106	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.037	-84.62	2011-05-03	40	38	42	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	23.595275	23.45048	34.72394	165.2702	0.2265	9.313125	0.776625	5.75275	1.2479274e-4	10.561587
TARA_N000001692	ERS492090	SAMEA2622278	ERR868505	ERX948003	PRJEB4352	TARA_106	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.037	-84.62	2011-05-03	40	38	42	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	23.595275	23.45048	34.72394	165.2702	0.2265	9.313125	0.776625	5.75275	1.2479274e-4	10.561587
TARA_N000001688	ERS492088	SAMEA2622276	ERR4691713	ERX4612822	PRJEB4352	TARA_106	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.037	-84.62	2011-05-03	40	38	42	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	23.595275	23.45048	34.72394	165.2702	0.2265	9.313125	0.776625	5.75275	1.2479274e-4	10.561587
TARA_N000001700	ERS492128	SAMEA2732775	ERR1726830	ERX1796957	PRJEB4352	TARA_106	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.037	-84.62	2011-05-03	50	48	52	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	24.233255	21.73502	34.90842	143.503	0.2743	11.76375	0.927625	7.1255	1.4840966e-4	9.2107525
TARA_N000001704	ERS492124	SAMEA2732708	ERR1726566	ERX1796783	PRJEB4352	TARA_106	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.037	-84.62	2011-05-03	50	48	52	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	24.233255	21.73502	34.90842	143.503	0.2743	11.76375	0.927625	7.1255	1.4840966e-4	9.2107525
TARA_N000001724	ERS492117	SAMEA2622305	ERR868377	ERX947961	PRJEB4352	TARA_106	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.037	-84.62	2011-05-03	380	378	382	0.8	3	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3144	427.56575727736293	26.725515	10.222825	34.748925	5.03365	0.0011	37.197667	2.664875	37.4515	6.255783e-4	0
TARA_N000001742	ERS492169	SAMEA2657088	ERR1726789	ERX1796906	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001734	ERS492161	SAMEA2657063	ERR1726792	ERX1796917	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001738	ERS492137	SAMEA2657008	ERR1726801	ERX1796743	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001730	ERS492154	SAMEA2622325	ERR868441	ERX948095	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001738	ERS492137	SAMEA2657008	ERR1726788	ERX1796585	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001727	ERS492153	SAMEA2622324	ERR1726807	ERX1796928	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001727	ERS492153	SAMEA2622324	ERR1726933	ERX1796948	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001727	ERS492153	SAMEA2622324	ERR1726955	ERX1796656	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001742	ERS492169	SAMEA2657088	ERR1726766	ERX1796958	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	180	2000	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001734	ERS492161	SAMEA2657063	ERR1726871	ERX1796620	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001730	ERS492154	SAMEA2622325	ERR868374	ERX948011	PRJEB4352	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_R100001509	ERS492160	SAMEA2622331	ERR594412	ERX552339	PRJEB4419	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_B100000925	ERS492145	SAMEA2622316	ERR598997	ERX556086	PRJEB1787	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_B100000925	ERS492145	SAMEA2622316	ERR599118	ERX555963	PRJEB1787	TARA_109	[SRF] surface water layer (ENVO:00010504)	1.8	-84.545	2011-05-12	5	3	7	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	21.408655	27.497475	33.472445	199.6911	0.18915	0.8935	0.2865	1.7085	3.241672e-5	15.920732
TARA_N000001736	ERS492188	SAMEA2622347	ERR1726904	ERX1796566	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_N000001728	ERS492184	SAMEA2622343	ERR1726760	ERX1796651	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.8	>0.8	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_N000001732	ERS492186	SAMEA2622345	ERR868472	ERX947952	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_N000001736	ERS492188	SAMEA2622347	ERR1726856	ERX1796956	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	5	20	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_N000001732	ERS492186	SAMEA2622345	ERR868450	ERX947965	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.8	5	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_R100001510	ERS492198	SAMEA2622357	ERR594383	ERX552307	PRJEB4419	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_R100001510	ERS492198	SAMEA2622357	ERR594387	ERX552308	PRJEB4419	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_R100001510	ERS492198	SAMEA2622357	ERR594357	ERX552356	PRJEB4419	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_R100001510	ERS492198	SAMEA2622357	ERR594380	ERX552313	PRJEB4419	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_R100001510	ERS492198	SAMEA2622357	ERR594381	ERX552305	PRJEB4419	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	<0.22	0.22	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_B100000927	ERS492177	SAMEA2622336	ERR598952	ERX556128	PRJEB1787	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_B100000927	ERS492177	SAMEA2622336	ERR599065	ERX556007	PRJEB1787	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_B100000927	ERS492177	SAMEA2622336	ERR599108	ERX556026	PRJEB1787	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	30	28	32	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.63355	26.019185	34.475915	199.8303	0.4286	4.638	0.50475	3.225	2.9599169e-5	9.222848
TARA_N000001740	ERS492224	SAMEA2657103	ERR1726658	ERX1796779	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	40	38	42	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.87711	25.43204	34.55748	195.3433	0.4286	5.427	0.56725	3.661	5.0024755e-5	8.02076
TARA_N000001740	ERS492224	SAMEA2657103	ERR1726563	ERX1796781	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	40	38	42	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.87711	25.43204	34.55748	195.3433	0.4286	5.427	0.56725	3.661	5.0024755e-5	8.02076
TARA_N000001796	ERS492226	SAMEA2657076	ERR1726945	ERX1796884	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	40	38	42	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.87711	25.43204	34.55748	195.3433	0.4286	5.427	0.56725	3.661	5.0024755e-5	8.02076
TARA_N000001796	ERS492226	SAMEA2657076	ERR1726964	ERX1796841	PRJEB4352	TARA_109	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	1.8	-84.545	2011-05-12	40	38	42	20	180	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	22.87711	25.43204	34.55748	195.3433	0.4286	5.427	0.56725	3.661	5.0024755e-5	8.02076
TARA_N000001784	ERS492212	SAMEA2622369	ERR868506	ERX948066	PRJEB4352	TARA_109	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1.8	-84.545	2011-05-12	380	378	382	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	26.595869	11.142362	34.791419	2.264562	0.09838302731563402	33.049074	2.8617692	40.182575	6.0229684e-4	0
TARA_N000001784	ERS492212	SAMEA2622369	ERR868470	ERX947981	PRJEB4352	TARA_109	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1.8	-84.545	2011-05-12	380	378	382	0.8	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	26.595869	11.142362	34.791419	2.264562	0.09838302731563402	33.049074	2.8617692	40.182575	6.0229684e-4	0
TARA_B100000929	ERS492205	SAMEA2622362	ERR598971	ERX556043	PRJEB1787	TARA_109	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1.8	-84.545	2011-05-12	380	378	382	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	26.595869	11.142362	34.791419	2.264562	0.09838302731563402	33.049074	2.8617692	40.182575	6.0229684e-4	0
TARA_B100000929	ERS492205	SAMEA2622362	ERR599067	ERX556010	PRJEB1787	TARA_109	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	1.8	-84.545	2011-05-12	380	378	382	0.22	3	(NPO) North Pacific Ocean [MRGID:1908]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3199	508.28719633212785	26.595869	11.142362	34.791419	2.264562	0.09838302731563402	33.049074	2.8617692	40.182575	6.0229684e-4	0
TARA_N000001746	ERS492241	SAMEA2622389	ERR1726602	ERX1796813	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001754	ERS492245	SAMEA2622393	ERR1726732	ERX1796770	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001754	ERS492245	SAMEA2622393	ERR1726890	ERX1796753	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001758	ERS492254	SAMEA2731795	ERR1726528	ERX1796511	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001762	ERS492260	SAMEA2731833	ERR1726739	ERX1796910	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001762	ERS492260	SAMEA2731833	ERR1726775	ERX1796642	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001746	ERS492241	SAMEA2622389	ERR1726907	ERX1796697	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_N000001750	ERS492243	SAMEA2622391	ERR868442	ERX947983	PRJEB4352	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
TARA_B100001109	ERS492228	SAMEA2622376	ERR599039	ERX556137	PRJEB1787	TARA_110	[SRF] surface water layer (ENVO:00010504)	-1.913	-84.616	2011-05-21	5	3	7	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	Trades Biome	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	2373	407.0949188699502	23.68419	23.88816	35.012435	191.91255	0.1211	8.287	0.77275	3.8635	7.898131e-5	19.410698
