tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	env_ontology	latitude	longitude	date_time	depth	depth_min	depth_max	size_low_thresh	size_high_thresh	ocean_id	longhurst_biome	longhurst_code	bathy_depth	dist_to_coastline	density_ctd	temperature_ctd	salinity_ctd	do2_ctd	chla_bot_ctd	chla_bot	chla_ctd	chla_ctd_cal	no3_bot_ctd	no3_bot	no3_ctd	no2_bot	po4_bot	sio2_bot	fet_dw_pg	din_dw_pg	no2_dw_pg
TARA_N000001026	ERS491101	SAMEA2621542	ERR599239	ERX556266	PRJEB4352	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_N000001019	ERS491081	SAMEA2732536	ERR599288	ERX556198	PRJEB4352	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	88	92	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.62948	-0.80475	34.363065	326.0385	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.803077	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_N000001042	ERS491078	SAMEA2657068	ERR599310	ERX556222	PRJEB4352	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	88	92	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.62948	-0.80475	34.363065	326.0385	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.803077	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_N000001030	ERS491103	SAMEA2621544	ERR599325	ERX556253	PRJEB4352	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_N000001034	ERS491086	SAMEA2656966	ERR1740327	ERX1809870	PRJEB4352	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	88	92	5	20	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.62948	-0.80475	34.363065	326.0385	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.803077	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_R100001377	ERS491107	SAMEA2621548	ERR594377	ERX552334	PRJEB4419	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	<0.22	0.22	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_R100001377	ERS491107	SAMEA2621548	ERR2752144	ERX2765190	PRJEB4419	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	<0.22	0.22	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_B100000795	ERS491095	SAMEA2621536	ERR599104	ERX556064	PRJEB1787	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	0.22	3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_B100000795	ERS491095	SAMEA2621536	ERR599121	ERX555997	PRJEB1787	TARA_085	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-62.176	-49.503	2011-01-06	90	80	98	0.22	3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.6286	-0.792395	34.36258	326.6803	0.32077176429214715	NA	0.25272	0.32077176429214715	31	31	32.911358	0.06	2.309	81.82	4.51463e-4	26.6249059	0.042774215
TARA_N000001045	ERS491122	SAMEA2621563	ERR599217	ERX556179	PRJEB4352	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	3	>3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_N000001044	ERS491121	SAMEA2621562	ERR599227	ERX556181	PRJEB4352	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	0.8	3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_R100001244	ERS491123	SAMEA2621564	ERR599373	ERX556301	PRJEB4419	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	<0.22	0.22	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_R100001244	ERS491123	SAMEA2621564	ERR2752159	ERX2765205	PRJEB4419	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	<0.22	0.22	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_B100000809	ERS491110	SAMEA2621551	ERR599125	ERX555942	PRJEB1787	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	0.22	3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_B100000809	ERS491110	SAMEA2621551	ERR599008	ERX556139	PRJEB1787	TARA_085	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-62.176	-49.503	2011-01-06	790	782	800	0.22	3	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3307	419.1682674525759	27.8267	0.456763	34.6802	203.7715	0.09838302731563402	NA	0.02856	0.09838302731563402	36.37	36.37	38.920763	0.018	2.614	83.35	4.51463e-4	26.6249059	0.042774215
TARA_N000001077	ERS491153	SAMEA2732419	ERR1726781	ERX1796644	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001073	ERS491157	SAMEA2732484	ERR1726939	ERX1796561	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	5	20	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001065	ERS491140	SAMEA2621581	ERR4691780	ERX4612889	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001073	ERS491157	SAMEA2732484	ERR1726968	ERX1796758	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	5	20	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001081	ERS491164	SAMEA2732543	ERR1726683	ERX1796946	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001077	ERS491153	SAMEA2732419	ERR1726901	ERX1796788	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001069	ERS491142	SAMEA2621583	ERR868376	ERX947984	PRJEB4352	TARA_086	[SRF] surface water layer (ENVO:00010504)	-64.309	-53.057	2011-01-09	5	3	7	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	26.718162	-0.494375	33.254413	398.312125	0.16355	0.16355	0.06516	0.1436310403703352	17.32	17.32	19.563781	0.0705	1.553	64.01	3.87726e-4	28.1825784	0.012184109
TARA_N000001071	ERS491187	SAMEA2621609	ERR868361	ERX948019	PRJEB4352	TARA_086	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-64.309	-53.057	2011-01-09	35	33	37	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	27.459625	-1.6387	34.118125	319.747	0.3618	0.3618	1.7832599999999998	1.4325961958619575	30.125	30.125	29.241873	0.0575	2.4585	63.035	3.87726e-4	28.1825784	0.012184109
TARA_N000001083	ERS491168	SAMEA2732581	ERR1726812	ERX1796728	PRJEB4352	TARA_086	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-64.309	-53.057	2011-01-09	35	33	37	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	27.459625	-1.6387	34.118125	319.747	0.3618	0.3618	1.7832599999999998	1.4325961958619575	30.125	30.125	29.241873	0.0575	2.4585	63.035	3.87726e-4	28.1825784	0.012184109
TARA_N000001067	ERS491185	SAMEA2621607	ERR4691779	ERX4612888	PRJEB4352	TARA_086	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-64.309	-53.057	2011-01-09	35	33	37	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	2162	221.49928955306666	27.459625	-1.6387	34.118125	319.747	0.3618	0.3618	1.7832599999999998	1.4325961958619575	30.125	30.125	29.241873	0.0575	2.4585	63.035	3.87726e-4	28.1825784	0.012184109
TARA_N000001175	ERS491230	SAMEA2732360	ERR4691774	ERX4612883	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001173	ERS491215	SAMEA2621637	ERR4691773	ERX4612882	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001175	ERS491230	SAMEA2732360	ERR4691775	ERX4612884	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001177	ERS491217	SAMEA2621639	ERR4691776	ERX4612885	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001183	ERS491221	SAMEA2621643	ERR4691777	ERX4612886	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	5	20	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001179	ERS491219	SAMEA2621641	ERR4691778	ERX4612887	PRJEB4352	TARA_087	[SRF] surface water layer (ENVO:00010504)	-63.853	-56.137	2011-01-17	5	3	7	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	444	64.04849195704212	27.474675	-0.27325	34.2014	392.56	7.004908313772231	NA	10.561860000000001	7.004908313772231	NA	NA	NA	NA	NA	NA	2.3878e-5	19.1340882	0.115257872
TARA_N000001197	ERS491248	SAMEA2621665	ERR4691781	ERX4612890	PRJEB4352	TARA_088	[SRF] surface water layer (ENVO:00010504)	-63.386	-56.806	2011-01-22	5	3	7	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	296	25.90230154159612	27.683625	-0.763425	34.43205	335.243	1.409162409844591	NA	1.7487599999999999	1.409162409844591	27.68	27.68	NA	0.145	2.135	48.17	7.16e-6	19.03880723	0.177671305
TARA_N000001203	ERS491269	SAMEA2732833	ERR4691783	ERX4612892	PRJEB4352	TARA_088	[SRF] surface water layer (ENVO:00010504)	-63.386	-56.806	2011-01-22	5	3	7	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	296	25.90230154159612	27.683625	-0.763425	34.43205	335.243	1.409162409844591	NA	1.7487599999999999	1.409162409844591	27.68	27.68	NA	0.145	2.135	48.17	7.16e-6	19.03880723	0.177671305
TARA_N000001205	ERS491264	SAMEA2732765	ERR4691784	ERX4612893	PRJEB4352	TARA_088	[SRF] surface water layer (ENVO:00010504)	-63.386	-56.806	2011-01-22	5	3	7	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	296	25.90230154159612	27.683625	-0.763425	34.43205	335.243	1.409162409844591	NA	1.7487599999999999	1.409162409844591	27.68	27.68	NA	0.145	2.135	48.17	7.16e-6	19.03880723	0.177671305
TARA_N000001199	ERS491250	SAMEA2621667	ERR4691782	ERX4612891	PRJEB4352	TARA_088	[SRF] surface water layer (ENVO:00010504)	-63.386	-56.806	2011-01-22	5	3	7	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(APLR) Austral Polar Province [MRGID:21503]	296	25.90230154159612	27.683625	-0.763425	34.43205	335.243	1.409162409844591	NA	1.7487599999999999	1.409162409844591	27.68	27.68	NA	0.145	2.135	48.17	7.16e-6	19.03880723	0.177671305
TARA_N000001215	ERS491287	SAMEA2621694	ERR4691785	ERX4612894	PRJEB4352	TARA_089	[SRF] surface water layer (ENVO:00010504)	-57.764	-67.419	2011-01-27	5	3	7	0.8	>0.8	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3241	243.4173092404672	26.8197	5.8264	34.0449	289.726	1.6170665585738506	NA	2.05656	1.6170665585738506	22.01	22.01	NA	0.243	1.609	3.293	9.97e-6	17.20368942	0.562460815
TARA_N000001217	ERS491289	SAMEA2621696	ERR868394	ERX948067	PRJEB4352	TARA_089	[SRF] surface water layer (ENVO:00010504)	-57.764	-67.419	2011-01-27	5	3	7	0.8	5	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3241	243.4173092404672	26.8197	5.8264	34.0449	289.726	1.6170665585738506	NA	2.05656	1.6170665585738506	22.01	22.01	NA	0.243	1.609	3.293	9.97e-6	17.20368942	0.562460815
TARA_N000001221	ERS491307	SAMEA2732362	ERR1726799	ERX1796954	PRJEB4352	TARA_089	[SRF] surface water layer (ENVO:00010504)	-57.764	-67.419	2011-01-27	5	3	7	20	180	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3241	243.4173092404672	26.8197	5.8264	34.0449	289.726	1.6170665585738506	NA	2.05656	1.6170665585738506	22.01	22.01	NA	0.243	1.609	3.293	9.97e-6	17.20368942	0.562460815
TARA_N000001223	ERS491302	SAMEA2732304	ERR1726774	ERX1796816	PRJEB4352	TARA_089	[SRF] surface water layer (ENVO:00010504)	-57.764	-67.419	2011-01-27	5	3	7	180	2000	(SO) Southern Ocean [MRGID:1907]	Polar Biome	(ANTA) Antarctic Province [MRGID:21502]	3241	243.4173092404672	26.8197	5.8264	34.0449	289.726	1.6170665585738506	NA	2.05656	1.6170665585738506	22.01	22.01	NA	0.243	1.609	3.293	9.97e-6	17.20368942	0.562460815
TARA_N000001347	ERS491326	SAMEA2621724	ERR4691855	ERX4612964	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001349	ERS491328	SAMEA2621726	ERR4691858	ERX4612967	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001351	ERS491342	SAMEA2732768	ERR4691860	ERX4612969	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001353	ERS491337	SAMEA2732691	ERR4691862	ERX4612971	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001349	ERS491328	SAMEA2621726	ERR4691857	ERX4612966	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001353	ERS491337	SAMEA2732691	ERR4691861	ERX4612970	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001347	ERS491326	SAMEA2621724	ERR4691856	ERX4612965	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001351	ERS491342	SAMEA2732768	ERR4691859	ERX4612968	PRJEB4352	TARA_090	[SRF] surface water layer (ENVO:00010504)	-39.587	-76.99	2011-02-21	5	3	7	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	3927	285.8509388391304	24.63845	17.02685	33.866475	234.16575	1.1680632190759253	NA	1.39716	1.1680632190759253	0.034	0.034	NA	0.01	0.409	0.205	5.161e-6	11.35458151	0.264011913
TARA_N000001321	ERS491377	SAMEA2732238	ERR4691771	ERX4612880	PRJEB4352	TARA_091	[SRF] surface water layer (ENVO:00010504)	-34.174	-73.085	2011-02-25	5	3	7	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	4801	96.17651247666197	24.8933	17.6085	34.3805	229.394	1.2966702680441287	NA	1.58391	1.2966702680441287	0.559	0.559	NA	0.069	0.724	0.432	4.256e-6	11.49425602	0.188225842
TARA_N000001323	ERS491372	SAMEA2732187	ERR4691772	ERX4612881	PRJEB4352	TARA_091	[SRF] surface water layer (ENVO:00010504)	-34.174	-73.085	2011-02-25	5	3	7	20	180	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	4801	96.17651247666197	24.8933	17.6085	34.3805	229.394	1.2966702680441287	NA	1.58391	1.2966702680441287	0.559	0.559	NA	0.069	0.724	0.432	4.256e-6	11.49425602	0.188225842
TARA_N000001319	ERS491359	SAMEA2621748	ERR4691770	ERX4612879	PRJEB4352	TARA_091	[SRF] surface water layer (ENVO:00010504)	-34.174	-73.085	2011-02-25	5	3	7	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	4801	96.17651247666197	24.8933	17.6085	34.3805	229.394	1.2966702680441287	NA	1.58391	1.2966702680441287	0.559	0.559	NA	0.069	0.724	0.432	4.256e-6	11.49425602	0.188225842
TARA_N000001305	ERS491407	SAMEA2732583	ERR1726895	ERX1796615	PRJEB4352	TARA_092	[SRF] surface water layer (ENVO:00010504)	-33.697	-71.977	2011-02-26	9	3	15	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	214	15.870106210767075	25.30165	15.912325	34.3948	245.3235	3.489508077234937	NA	4.9356599999999995	3.489508077234937	0.11	0.11	NA	0.039	0.795	0.49	5.259e-6	11.69553487	0.349130755
TARA_N000001301	ERS491417	SAMEA2732696	ERR1726632	ERX1796679	PRJEB4352	TARA_092	[SRF] surface water layer (ENVO:00010504)	-33.697	-71.977	2011-02-26	9	3	15	5	20	(SPO) South Pacific Ocean [MRGID:1910]	Coastal Biome	(CHIL) Chile-Peru Current Coastal Province [MRGID:21495]	214	15.870106210767075	25.30165	15.912325	34.3948	245.3235	3.489508077234937	NA	4.9356599999999995	3.489508077234937	0.11	0.11	NA	0.039	0.795	0.49	5.259e-6	11.69553487	0.349130755
